QueryID,Number,KnessetNum,Name,TypeID,TypeDesc,StatusID,PersonID,GovMinistryID,SubmitDate,ReplyMinisterDate,LastUpdatedDate
2217033,1718.0,25,דרישה להמצאת חשבונות כאישור לזכאות הנחת תחבורה ציבורית בפריפריה,50,דחופה,9,30872,686,2024-05-27T13:32:43.058,2024-05-29T00:00:00,2025-02-03T20:35:02.387
2217122,1507.0,25,ארכיון המדינה פועל במתכונת מצומצמת ,48,רגילה,9,30840,568,2024-04-04T13:47:27.467,2024-05-29T00:00:00,2024-06-03T18:02:37.963
2217124,1508.0,25,רשתות שיווק ישראליות העלו מחירים וגרפו עשרות מיליונים בזמן המלחמה,48,רגילה,9,30682,922,2024-04-04T13:49:40.207,2025-03-03T00:00:00,2025-03-04T15:22:34.057
2217125,1509.0,25,חשש לקריסת מערכת בריאות הנפש במדינה,48,רגילה,9,30682,1112,2024-04-04T13:52:03.655,2024-05-29T00:00:00,2024-06-04T11:11:24.263
2217127,1510.0,25,הצורך הדחוף בהקמת מנהלת תקומה בצפון,48,רגילה,6,30682,568,2024-04-04T13:55:13.817,,2024-04-04T13:56:27.353
2217128,1511.0,25,הצורך הדחוף בהקמת מנהלת תקומה בצפון,48,רגילה,6,30682,1237,2024-04-04T13:57:50.05,,2024-04-04T13:59:02.06
2217129,1513.0,25,שימור מפעלים ועסקים סמוכי גדר שפונו או הועזבו עקב התמשכות המלחמה ,48,רגילה,6,30682,922,2024-04-04T14:01:56.956,,2024-04-04T14:32:52.097
2217180,1514.0,25,  שימור מפעלים ועסקים סמוכי גדר שפונו או הועזבו עקב התמשכות המלחמה ,48,רגילה,9,30682,1237,2024-04-04T14:33:04.16,2024-08-07T00:00:00,2024-08-08T10:11:06.21
2217186,1515.0,25,הפגיעה בדירוג האשראי של עסקים השוכנים בקו הגבול הצפוני ובעוטף בתקפת הממלחמה,48,רגילה,9,30682,1237,2024-04-04T14:34:43.07,2024-05-29T00:00:00,2024-06-03T17:38:28.1
2217191,1516.0,25,פילוח מספר התיקים בגין העלבת עובד ציבור לעניין חיילי סדיר ומילואים,48,רגילה,9,23560,1361,2024-04-04T14:36:27.207,2024-05-21T00:00:00,2024-05-28T12:55:45.797
2217194,1517.0,25,צוות לקידום הכלכלה והתעשייה בחברה הבדואית ,48,רגילה,9,30558,922,2024-04-04T14:39:52.129,2025-03-03T00:00:00,2025-03-05T09:13:52.337
2217254,1518.0,25,מורים מתמחים משרתי מילואים ,48,רגילה,9,30777,1004,2024-04-04T14:51:45.953,2024-07-08T00:00:00,2024-07-16T12:20:07.283
2217270,1519.0,25,מסלולי השקעה בהון אנושי לאוכלוסייה הבדואית בנגב,48,רגילה,9,30558,922,2024-04-04T14:53:48.67,2025-03-05T00:00:00,2025-03-05T18:46:00.477
2217271,1520.0,25,עסקים קטנים ובינוניים בחברה הבדואית בנגב,48,רגילה,9,30558,922,2024-04-04T14:55:34.26,2025-03-05T00:00:00,2025-03-05T14:36:38.707
2217275,1521.0,25,קידום תיירות פנים ביישובי הבדואים בנגב ,48,רגילה,9,30558,967,2024-04-04T14:58:12.058,2024-06-16T00:00:00,2024-06-18T15:49:04.733
2217276,1609.0,25,תוכניות חינוכיות לצמצום הפערים בתחום המדע והטכנולוגיה בנגב,48,רגילה,9,30558,1067,2024-04-14T13:36:06.995,2024-05-27T00:00:00,2024-05-29T09:51:21.737
2217277,1610.0,25,שילוב החברה הבדואית בנגב בתעשיית ההיטק,48,רגילה,6,30558,1067,2024-04-14T13:37:36.597,,2025-01-08T21:24:05.797
2217278,1658.0,25,העצמת הרשויות המקומיות הבדואיות בנגב,48,רגילה,9,30558,754,2024-05-20T16:55:05.313,2024-12-30T00:00:00,2024-12-30T08:58:35.917
2217279,1663.0,25,הקמת 3 יישובים בדואים חדשים בנגב,48,רגילה,9,30558,754,2024-05-20T16:23:12.026,2024-09-12T00:00:00,2024-09-17T14:10:41.437
2217280,1664.0,25,מלחמה בחיידק הברוצלה,48,רגילה,9,30558,967,2024-05-20T16:31:06.709,2024-06-13T00:00:00,2024-06-20T09:51:07.41
2217281,1665.0,25,מכלאות לעדרים ,48,רגילה,9,30558,967,2024-05-20T16:34:18.773,2024-06-13T00:00:00,2024-06-20T09:53:12.44
2217282,1666.0,25,תעסוקה בחקלאות לחברה הבדואית ,48,רגילה,9,30558,967,2024-05-20T16:36:54.293,2024-06-17T00:00:00,2024-06-17T14:06:55.87
2217283,1667.0,25,חיזוק התשתיות החקלאיות ביישובים הבדואים בנגב,48,רגילה,9,30558,967,2024-05-20T16:39:12.116,2024-06-13T00:00:00,2024-06-20T09:47:36.75
2217300,1668.0,25,מערכת החינוך בתל אביב-יפו ,48,רגילה,9,30558,1004,2024-05-20T16:42:06.998,2024-07-08T00:00:00,2024-07-15T15:45:30.157
2217334,1669.0,25,הכשרת נהגים בדואים מהדרום  ,48,רגילה,9,30558,686,2024-05-20T16:46:32.084,2024-06-18T00:00:00,2024-06-19T10:04:31.54
2217376,1670.0,25,"מימון מיגון ממ""דים בדירות הדיור הציבורי",48,רגילה,9,30682,1146,2024-05-21T17:54:45.129,2024-07-31T00:00:00,2024-08-04T12:35:35.73
2217403,1674.0,25,"הצטרפות המוני ישראלים למעגל המכורים לתרופות, אלכוהול וסמים בעקבות אירועי המלחמה",48,רגילה,9,30682,711,2024-05-23T09:25:05.129,2024-06-18T00:00:00,2024-06-18T15:25:14.17
2217418,1675.0,25,תופעת שכחת ילדים ברכב,48,רגילה,9,30682,686,2024-05-23T09:26:59.628,2024-06-18T00:00:00,2024-06-19T10:10:25.937
2217449,1605.0,25,הכרת רשות האוכלוסין בסמכות בתי הדין הרבניים  ,48,רגילה,9,30672,754,2024-04-11T12:54:58,2024-06-24T00:00:00,2024-07-15T14:55:10.52
2217450,1606.0,25,שירותי אפוסטיל - שאילתת המשך,48,רגילה,6,30672,1042,2024-04-11T12:56:49.782501,,2024-04-11T12:56:50.203
2217451,1607.0,25,השוני בין רב קו ליישומנים,48,רגילה,9,30672,686,2024-04-11T12:58:21.908,2024-05-29T00:00:00,2024-06-04T12:28:01.193
2217497,1676.0,25,הכרה ברופאי ילדים מומחים בזיהוי התעללות,48,רגילה,9,30719,1112,2024-05-23T09:28:41.112,2024-08-20T00:00:00,2024-09-04T14:50:50.523
2217566,1677.0,25,איוש התקנים במשרד בעקבות המכרז שפורסם בשנת 2018,48,רגילה,9,30837,711,2024-05-23T09:31:14.389,2024-06-18T00:00:00,2024-06-18T14:28:17.027
2217567,1678.0,25,איוש התקנים במשרד בעקבות המכרז שפורסם בשנת 2018,48,רגילה,9,30837,1004,2024-05-23T09:32:58.533,2024-07-08T00:00:00,2024-07-15T15:44:23.91
2217794,1659.0,25,נוהל קבלת קאנביס רפואי למטופלים שרשאים למעל 100 גרם חודשי ,48,רגילה,9,30118,1112,2024-05-19T13:10:57.805,2024-11-26T00:00:00,2024-11-26T11:32:29.97
2217899,1680.0,25,הכרזה על המועצה המקומית חורה כעירייה,48,רגילה,9,30840,754,2024-05-23T09:36:15.303,2024-09-12T00:00:00,2024-09-15T13:55:06.3
2218009,1660.0,25,"שאילתה דחופה בנושא: ""דאגה חמורה לספורט הישראלי מההשלכות הנוראיות של ביטול מפרט שידורי הספורט""",50,דחופה,9,30820,618,2024-05-20T12:50:53.357,2024-05-22T00:00:00,2024-05-27T10:36:56.64
2218037,1683.0,25,"הזמנת פעילי מחאה לשיחות אזהרה בשב""כ",48,רגילה,6,30854,568,2024-06-04T10:59:31.17,,2024-07-30T11:33:13.79
2218076,1694.0,25,תקציבים שהובטחו לטובת מסגרות מפונים,48,רגילה,9,30854,1237,2024-05-23T09:59:41.384,2024-05-29T00:00:00,2024-06-04T13:37:48.34
2218234,1712.0,25,מכירת ביטוחים ללא רישיון סוכן בחברות הביטוח,48,רגילה,9,30480,1237,2024-05-23T10:29:18.991,2024-07-21T00:00:00,2024-08-04T13:48:30.78
2218346,1703.0,25,התמודדות משטרת ישראל במפגש עם אוכלוסיות מיוחדות,48,רגילה,9,30807,1361,2024-05-23T10:17:22.48,2024-07-03T00:00:00,2024-07-04T09:30:57.18
2218407,1713.0,25,"פרסום דו""ח רפואי עדכני ומפורט של ראש הממשלה",48,רגילה,6,30106,568,2024-05-26T14:03:17.056,,2024-05-26T14:38:14.52
2218425,1714.0,25,עלייה באינפלציה,48,רגילה,6,30682,1237,2024-05-26T14:38:37.304,,2024-05-26T14:39:57.58
2218427,1716.0,25,קיצוץ בתקציב לצמצום פערים במוסדות החינוך בתל אביב יפו,48,רגילה,9,30719,1004,2024-05-26T14:53:12.664,2024-08-07T00:00:00,2024-08-08T10:54:45.697
2218430,1715.0,25,העיכוב בהלאמת רישיונות הגז,48,רגילה,9,30719,1205,2024-05-26T14:42:07.559,2024-06-02T00:00:00,2024-06-04T10:54:20.777
2218446,1720.0,25,הפסקת עבודות הרכבת בשבת,50,דחופה,9,23639,686,2024-05-27T13:46:20.269,2024-05-29T00:00:00,2024-06-03T10:48:38.013
2218520,1719.0,25,"פינוי אונר""א מקרקעות המדינה",50,דחופה,9,30711,1146,2024-05-27T13:40:03.067,2024-06-06T00:00:00,2024-06-17T10:48:22.31
2218574,1829.0,25,"הפסקת תשלום דמי חל""ת לתושבי הצפון שלא פונו",48,רגילה,9,30871,1237,2024-06-06T12:21:32.365,2024-07-22T00:00:00,2024-08-04T13:47:01.317
2218649,1834.0,25,תחבורה ציבורית ליישוב סעוה,48,רגילה,9,30840,686,2024-06-19T10:41:07.439,2024-09-05T00:00:00,2024-09-11T11:51:24.99
2218707,1737.0,25,הטיית תקציבים ופרוייקטים לפי מדרג חשיבות פוליטי,48,רגילה,9,30106,686,2024-06-03T17:29:04.601,2024-06-20T00:00:00,2024-06-23T10:26:45.217
2218713,1842.0,25,סגירת מוקד החירום והמידע לחברה הערבית בכפר קאסם,48,רגילה,6,30106,1297,2024-06-19T11:01:47.163499,,2024-06-19T11:01:47.59
2218793,1731.0,25,חקירת המרדה וקריאה לאי ציות אזרחי,50,דחופה,9,30810,876,2024-06-03T13:33:09.9,2024-06-05T00:00:00,2024-06-17T10:48:09.543
2218987,1845.0,25,סגירת הוסטלים של חסות הנוער,48,רגילה,9,30106,711,2024-06-19T11:55:14.337,2024-07-03T00:00:00,2024-07-03T15:17:25.55
2219003,1841.0,25,רצח סומיה עמאשה ,48,רגילה,9,30843,1361,2024-06-19T10:51:45.537,2024-07-10T00:00:00,2024-07-10T14:08:19.193
2219008,1835.0,25,רמזור בכניסה לשבלי ,48,רגילה,9,30843,686,2024-06-19T10:43:00.793,2024-09-03T00:00:00,2024-09-04T10:58:31.99
2219009,1836.0,25,רמזור בכניסה לכפר אום אלגנם,48,רגילה,9,30843,686,2024-06-19T10:44:29.428,2024-09-03T00:00:00,2024-09-04T10:57:30.46
2219059,1846.0,25,שיבוץ ילדים עיוורים במעונות יום שיקומיים,48,רגילה,9,30672,711,2024-06-19T11:57:22.57,2024-07-03T00:00:00,2024-07-03T15:17:41.083
2219062,1849.0,25,"תחשיב החזר תמ""ל במעונות היום",48,רגילה,9,30672,1004,2024-06-19T12:04:33.496,2024-09-02T00:00:00,2024-09-03T12:25:45.283
2219064,1843.0,25,"טיב ההיכרות בינך לבין מנכ""לית משרדך באופן שמעלה חשש לתקינות המינוי",48,רגילה,6,30106,1297,2024-06-19T11:03:34.8849715,,2024-06-19T11:03:35.27
2219069,1851.0,25,בחינת ההחלטה להפעלת מוקד במינהל המכס לעניין העברת סיוע הומנטירי לרצועת עזה,48,רגילה,6,23560,1237,2024-06-19T12:07:01.2120683,,2024-06-19T12:07:01.603
2219091,1831.0,25,עיכוב ביישום החלטת ממשלה לתקציב חיוני במרכיבי הבטחון בקו התפר,50,דחופה,9,30694,1237,2024-06-17T12:22:54.53,2024-06-19T00:00:00,2024-07-03T09:55:51.127
2219217,1837.0,25,נוסעי כביש חוצה צפון לא מקבלים את דרישות התשלום,48,רגילה,9,30843,686,2024-06-19T10:45:31.998,2025-03-12T00:00:00,2025-03-12T13:29:50.73
2219224,1850.0,25,חוסר כיתות לימוד בישובים הערבים ,48,רגילה,9,30843,1004,2024-06-19T12:05:55.181,2024-08-07T00:00:00,2024-08-08T10:45:00.657
2219233,1853.0,25,הימנעות מכינוס המועצה המייעצת לענייני אזרחים ותיקים,48,רגילה,6,30686,1297,2024-06-19T12:11:05.2551131,,2024-06-19T12:11:05.793
2219241,1838.0,25,אי ביצוע עבודות בשבת באופן שמסכן את הציבור,48,רגילה,9,30106,686,2024-06-19T10:46:32.636,2024-09-05T00:00:00,2024-09-11T11:29:08.94
2219257,1844.0,25,קמפיין השפעה חסר תקדים כנגד מחוקקים אמריקאים,48,רגילה,6,30106,628,2024-06-19T11:04:49.602,,2024-06-20T09:20:38.463
2219275,1852.0,25,חדרה - עומס לא סביר של תשתיות מתוכננות,48,רגילה,9,30694,754,2024-06-19T12:09:17.012,2024-12-25T00:00:00,2024-12-25T11:12:26.037
2219330,1833.0,25,סיכול פעילים שהשתתפו בטבח השביעי לאוקטובר,50,דחופה,9,30711,1178,2024-06-17T12:27:43.062,2024-07-10T00:00:00,2024-07-10T14:03:25.787
2219537,1894.0,25,נתונים בנוגע לשימוש פלילי ברימוני רסס,48,רגילה,9,30106,1361,2024-07-02T12:16:02.308,2024-08-04T00:00:00,2024-08-06T14:46:27.237
2219624,1875.0,25,הקמת מוקדים קהילתיים לצעירים בסיכון מהחברה הערבית,50,דחופה,9,30695,711,2024-06-24T13:06:52.197,2024-07-03T00:00:00,2024-07-03T15:24:20.713
2219661,1874.0,25,מתן היתר לתחנת כוח במתקן התפלה אשדוד,50,דחופה,9,30601,1332,2024-06-24T12:40:17.662,2024-06-26T00:00:00,2024-07-03T09:54:42.633
2219692,1873.0,25,הסדרת כפל הנחות בארנונה לאנשי מילואים,50,דחופה,9,30777,754,2024-06-24T12:23:47.581,2024-07-03T00:00:00,2024-07-03T15:23:58.14
2219704,1897.0,25,הבחירות לרשויות המקומיות בחבל התקומה וביישובי הצפון,48,רגילה,9,30810,754,2024-07-02T12:19:50.364,2024-09-09T00:00:00,2024-09-09T10:32:11.343
2219760,1878.0,25,העדר תקציב ליישובים דרוזים לשנת 2024,50,דחופה,9,12938,1237,2024-07-01T12:11:44.683,2024-07-03T00:00:00,2024-07-03T15:23:39.453
2219764,1898.0,25,תיעדוף סקטוריאלי של אוכלוסיות בשיווק דירות ודירות מסובסדות,48,רגילה,6,30106,1146,2024-07-02T12:21:28.2675576,,2024-07-02T12:21:28.673
2219811,1899.0,25,קידום מסילת הרכבת לטבריה,48,רגילה,9,30871,686,2024-07-02T00:00:00,2024-09-05T00:00:00,2024-09-11T11:45:28.953
2219824,1911.0,25,מוכנות משק האנרגיה למלחמה עצימה בזירה הצפונית,48,רגילה,6,30106,1205,2024-07-04T10:31:45.99,,2024-07-04T10:38:30.357
2219910,1879.0,25,"  עיכוב בקידום חקיקה ממשלתית להסדרת מעמדם וזכויותיהם של יתומי צה""ל וכוחות הביטחון הבוגרים",50,דחופה,9,30662,1237,2024-07-01T12:12:04.485,2024-07-03T00:00:00,2024-07-03T15:17:54.74
2220108,1900.0,25,  אי-העברת מענקי איזון לרשויות הערביות לשנת 2024,48,רגילה,9,30106,1237,2024-07-02T12:24:11.953,2024-08-18T00:00:00,2024-09-19T12:26:05.773
2220152,1930.0,25,חיבור חשמל ישראלי לעזה,50,דחופה,9,30830,1178,2024-07-08T12:27:17.426,2024-07-10T00:00:00,2024-07-10T14:01:14.7
2220180,1918.0,25,אי תשלום אוטומטי של הסיוע לסטודנטים במילואים בחרבות ברזל,48,רגילה,9,30777,1237,2024-07-04T11:47:16.685,2024-08-20T00:00:00,2024-09-19T14:02:30.743
2220240,1919.0,25,מענה לתושבי העוטף שיבנו בית במקום חדש,48,רגילה,6,30694,568,2024-07-04T11:48:24.6529268,,2024-07-04T11:48:25.107
2220326,1939.0,25,עיכובים וזמני המתנה ארוכים במכון הרפואי לבטיחות בדרכים,48,רגילה,9,30840,1112,2024-07-15T14:58:06.209,2024-07-14T00:00:00,2024-07-15T14:59:32.997
2220332,1959.0,25,התנגדות הרשויות המקומיות והאזוריות בגליל המערבי לקידום התכנון של כביש 855,48,רגילה,9,560,686,2024-07-21T10:58:57.265,2024-09-05T00:00:00,2024-09-11T11:44:17.637
2220336,1932.0,25,"מחסור בסד""כ בצה""ל",50,דחופה,9,30102,1178,2024-07-08T12:42:24.852,2024-07-10T00:00:00,2024-07-10T14:02:53.98
2220354,1933.0,25,פקקי תנועה במעברים ביהודה והשומרון והסכנה הבטחונית שהם יוצרים,50,דחופה,9,4397,1178,2024-07-08T12:48:02.967,2024-07-10T00:00:00,2024-07-10T14:02:39.617
2220393,1931.0,25,  תרחיש ההסתערות של אלפי מחבלים על ישובי קו התפר,50,דחופה,9,30880,1178,2024-07-08T12:39:10.406,2024-07-10T00:00:00,2024-07-10T14:01:01.65
2220427,1961.0,25,מדיניות המשרד בשמירה על עסקים מוטי תיירות שלא נמצאים בתחום ישוב,48,רגילה,9,30682,1237,2024-07-21T12:26:38.395,2024-09-02T00:00:00,2024-09-03T09:50:28.433
2220449,1962.0,25,"פינוי משרדי אונר""א מירושלים - בירור סטטוס",50,דחופה,9,23560,1146,2024-07-21T12:28:23.448,2025-05-07T00:00:00,2025-05-07T13:59:07.9
2220534,1963.0,25,משבר כוח האדם בחינוך הפורמלי בצפון והצעדים לסגירת הפערים,48,רגילה,9,30871,1004,2024-07-21T12:37:47.585,2024-08-18T00:00:00,2024-09-19T12:24:01.27
2220581,1964.0,25,"בירור בחינת מקורות המימון של אונר""א באמצעות הרשות להלבנת הון",48,רגילה,9,23560,876,2024-09-19T14:04:05.646,2024-09-29T00:00:00,2024-11-14T11:25:15
2220582,1965.0,25,"בחינת הכספים שמועברים באמצעות חברת ""שירותי קורספונדנציה בע""מ"" לרשות הפלסטינית ולאונר""א",48,רגילה,9,23560,1237,2024-07-21T12:41:54.409,2024-11-10T00:00:00,2024-11-11T10:41:01.617
2220741,1966.0,25,עיכובים ממושכים והתמודדות עם המשבר בענף הבנייה המחריף בעקבות המלחמה,48,רגילה,6,30682,1146,2024-07-21T13:16:53.02,,2024-07-21T13:35:13.43
2220744,1969.0,25,מימון שכר הלימוד לסטונדטים משרתי מילואים,48,רגילה,9,30682,1237,2024-07-21T13:41:31.968,2024-11-10T00:00:00,2024-11-11T10:39:35.86
2220780,1936.0,25,הקדמת פרסום ציוני בחינות הבגרות לבוגרי תיכון בשנת הלימודים הנוכחית ,50,דחופה,9,30840,1004,2024-07-15T12:51:48.713,2025-01-14T00:00:00,2025-01-15T15:14:53.977
2220782,1951.0,25,פיקוח על ייצור ומכירת מדרסים אורטופדיים,48,רגילה,9,30672,1112,2024-07-21T09:32:46.238,2025-02-10T00:00:00,2025-02-10T19:27:42.233
2220783,1952.0,25,"חוסר קליטה סלולרית לאורך מסילת הרכבת מתחנת נתב""ג עד ההגנה",48,רגילה,9,30672,618,2024-07-21T09:35:08.941,2024-11-07T00:00:00,2024-11-13T09:16:46.953
2220784,1953.0,25,"העברת תוצאות בדיקות הדמיה ישירות באופן דיגיטלי בין בתי חולים וקופ""ח",48,רגילה,9,30672,1112,2024-07-21T09:54:08.345,2024-08-20T00:00:00,2024-09-19T13:47:45.733
2220785,1954.0,25,קופות חולים גובים תשלום עבור אישור רופא לרישיון נהיגה ורישיון נשק,48,רגילה,9,30672,1112,2024-07-21T09:56:03.231,2024-08-20T00:00:00,2024-09-19T13:43:25.79
2220787,1956.0,25,הגברת תחרות ושקיפות בביטוח חובה,48,רגילה,9,30672,1237,2024-07-21T10:02:19.948,2024-11-11T00:00:00,2025-01-21T14:21:27.287
2220788,1957.0,25,הגברת תחרות ושקיפות בביטוח מקיף וצד ג',48,רגילה,9,30672,1237,2025-01-21T14:37:24.508,2025-04-02T00:00:00,2025-05-11T14:45:17.387
2220810,1972.0,25,פתרון חינוכי עורפי לילדי מועצה אזורית אשכול,48,רגילה,9,30106,1004,2024-07-21T14:07:57.16,2024-08-07T00:00:00,2024-08-08T10:16:46.373
2220824,1937.0,25,שיא בהרוגים בתאונות דרכים בחברה הערבית,50,דחופה,9,560,686,2024-07-15T00:00:00,2024-07-17T00:00:00,2024-10-01T09:23:28.78
2220844,1958.0,25,הנפקת דרכון לנערים מעל גיל 16,48,רגילה,9,30672,754,2024-07-21T10:45:27.916,2024-12-24T00:00:00,2024-12-24T14:38:12.283
2220871,1974.0,25,מדיניות מיסוי של מנועי חיפוש ורשתות החברתיות,48,רגילה,6,30871,1237,2024-09-17T14:15:39.1522372,,2024-09-17T14:15:39.543
2221026,1977.0,25,חתימה על תקנות לאיסור שימוש בעופרת בצייד,48,רגילה,9,30106,1332,2024-07-21T14:31:13.499,2025-04-02T00:00:00,2025-05-11T14:28:14.47
2221086,1979.0,25,הקרן למודרי אשראי,48,רגילה,9,30682,1237,2024-07-21T14:35:44.875,2024-11-10T00:00:00,2024-11-11T10:27:26.36
2221319,2264.0,25,אוריינות דיגיטלית בחברה הערבית,48,רגילה,9,30558,922,2024-10-29T09:31:59.87,2025-03-03T00:00:00,2025-03-04T15:18:59.107
2221346,2149.0,25,הקמת ועדה ציבורית לבחינת מנגנון היטל ההשבחה,48,רגילה,9,30672,754,2024-08-14T14:49:24.194,2024-12-09T00:00:00,2024-12-10T13:49:54.297
2221384,2270.0,25,קרן האשראי לעסקים זעירים בחברה הערבית,48,רגילה,9,30558,922,2024-10-29T10:06:34.006,2025-03-05T00:00:00,2025-03-05T14:39:10.17
2221391,2271.0,25,הרכב הועדה המוניטארית בבנק ישראל,48,רגילה,6,30682,1237,2024-10-29T10:08:30.759,,2024-10-29T10:12:20.013
2221394,2272.0,25,יחידות דיור בחברה הערבית ,48,רגילה,6,30558,1146,2024-10-29T10:12:48.084,,2024-10-29T10:15:16
2221621,2112.0,25,ייצוג הולם במכון לבטיחות בדרכים,48,רגילה,9,560,686,2024-08-12T11:15:34.572,2025-01-21T00:00:00,2025-01-21T12:58:06.337
2221623,2119.0,25,ייצוג הולם במשרד התקשורת ,48,רגילה,9,560,618,2024-08-12T11:23:40.152,2024-11-07T00:00:00,2024-11-13T09:18:33.557
2221624,2122.0,25,ייצוג הולם בהנהלת בתי המשפט,48,רגילה,9,560,876,2024-08-12T11:25:57.568,2025-03-12T00:00:00,2025-03-17T10:58:19.723
2221625,2124.0,25,ייצוג הולם ביחידה לרפואה משפטית אבו-כביר,48,רגילה,9,560,1112,2024-08-12T11:28:09.71,2024-12-16T00:00:00,2024-12-16T13:04:21.51
2221626,2125.0,25,ייצוג הולם לאנשים עם מוגבלות במשרד המשפטים,48,רגילה,9,560,876,2024-08-12T11:30:42.779,2025-01-13T00:00:00,2025-03-03T15:10:21.45
2221627,2126.0,25,ייצוג הולם ברשות האוכלוסין,48,רגילה,9,560,754,2024-08-12T11:32:47.7,2024-10-14T00:00:00,2024-10-28T09:20:20.023
2221629,2133.0,25,ייצוג הולם לאנשים עם מוגבלות במשרד הבריאות,48,רגילה,9,560,1112,2024-08-12T11:41:42.336,2024-12-16T00:00:00,2024-12-16T13:06:59.777
2221631,2136.0,25,ייצוג הולם לאנשים עם מוגבלות במשרד החינוך,48,רגילה,9,560,1004,2024-08-12T11:45:12.313,2024-09-11T00:00:00,2024-09-11T10:06:35.683
2221632,2137.0,25,ייצוג הולם במשרד החוץ,48,רגילה,6,560,1042,2024-08-12T11:48:18.9038005,,2024-08-12T11:48:20.31
2221633,2140.0,25,מחסור ברופאים לנפש בחברה הערבית ,48,רגילה,9,560,1112,2024-08-12T11:51:03.496,2024-12-16T00:00:00,2024-12-16T13:00:41.283
2221634,2141.0,25,מצוקת תקני רפואה,48,רגילה,9,560,1112,2024-08-12T11:54:34.391,2024-11-26T00:00:00,2024-11-26T11:30:40.637
2221635,2143.0,25,הרחבת שיעורי מיצוי הזכויות לתוכניות חברתיות ,48,רגילה,6,560,1297,2024-08-12T11:57:58.8867088,,2024-08-12T11:57:59.293
2221636,2145.0,25,הרחבת שיעורי מיצוי הזכויות לתוכניות חברתיות ,48,רגילה,9,560,876,2024-08-12T12:01:13.222,2025-01-01T00:00:00,2025-02-26T16:07:42.877
2221637,2147.0,25,הרחבת שיעורי מיצוי הזכויות לתוכניות חברתיות ,48,רגילה,9,560,711,2024-08-12T12:04:27.767,2024-10-30T00:00:00,2024-11-18T10:11:07.533
2221638,2148.0,25,הרחבת שיעורי מיצוי הזכויות לתוכניות חברתיות ,48,רגילה,9,560,830,2024-08-12T12:06:40.668,2024-10-06T00:00:00,2024-10-07T09:10:42.737
2222105,2274.0,25, עיצומים על חברות תחברה ציבורית ששבתו בשביתה הלא חוקית של הסתדרות העובדים. ,48,רגילה,9,30877,686,2024-10-29T10:17:38.887,2025-01-21T00:00:00,2025-03-03T15:16:27.473
2222184,2276.0,25,מחסור חמור במגנזיום במי השתייה בישראל באופן שמסכן את בריאות הציבור,48,רגילה,9,30106,1112,2024-10-29T10:25:08.838,2025-03-09T00:00:00,2025-03-11T15:51:25.487
2222185,2277.0,25,מחסור חמור במגנזיום במי השתייה בישראל באופן שמסכן את בריאות הציבור,48,רגילה,6,30106,1205,2024-10-29T10:34:21.994,,2024-10-29T10:37:10.107
2222779,2262.0,25,"מדוע חברי כיתות כוננות נדרשים למלא פרטי אינסטגרם, בלוג ופייסבוק",50,דחופה,9,30854,1361,2024-10-28T13:08:21.38,2024-11-06T00:00:00,2024-11-06T18:14:27.993
2222798,2263.0,25,בעיות נגישות בכניסה לכותל המערבי,50,דחופה,9,30480,1361,2024-10-28T13:13:00.588,2024-11-06T00:00:00,2024-11-06T18:14:13.54
2222823,2367.0,25,התעללות באסירים פוליטיים,48,רגילה,9,30066,568,2024-11-19T11:35:28.687,2024-12-23T00:00:00,2024-12-23T17:23:13.79
2222856,2282.0,25,העברת תקציבי הוואקף המוסלמי,48,רגילה,9,30067,754,2024-10-29T11:55:58.186,2025-02-12T00:00:00,2025-02-12T17:14:53.49
2223112,2288.0,25,חדרי צנתור בבית החולים סורוקה,48,רגילה,9,30840,1112,2024-11-03T11:18:15.349,2025-03-18T00:00:00,2025-03-19T22:23:37.04
2223156,2331.0,25,עצירת סבסוד מעונות יום ,48,רגילה,6,30719,830,2024-11-11T13:23:41.659,,2025-01-14T15:46:26.353
2223157,2332.0,25,השהיית העסקתה של אנתסאר חג׳אזי ,48,רגילה,9,30719,1004,2024-11-11T13:29:15.509,2024-12-02T00:00:00,2024-12-03T16:40:17.71
2223159,2333.0,25,הארכת הזכאות לשירותים רפואיים במכוני התפתחות הילד,48,רגילה,9,30719,1112,2024-11-11T13:32:56.89,2024-12-16T00:00:00,2024-12-16T13:02:21.787
2223160,2334.0,25,"שאילתה רגילה בנושא: ""שינויים בתקציב משרד הרווחה""",48,רגילה,9,30686,711,2024-11-11T13:35:37.8,2024-12-04T00:00:00,2024-12-09T18:29:43.173
2223162,2335.0,25,"סגירת מאגר ""אל תתקשר אליי""",48,רגילה,6,30686,922,2024-11-11T13:40:15.222,,2024-11-11T13:42:22.02
2223163,2336.0,25,קיצוץ בתקציב הרשות לפיתוח והתיישבות הבדואים בנגב,48,רגילה,6,30686,628,2024-11-11T13:42:32.15,,2024-11-11T13:52:48.58
2223164,2337.0,25,קיצוץ בתקציב התמיכות בקופות החולים ,48,רגילה,6,30686,1112,2024-11-11T13:53:03.075,,2024-11-11T13:59:22.637
2223165,2338.0,25,"התאמות בתקציב וכוח האדם ברשות שוק ההון בעקבות דו""ח מבקר המדינה",48,רגילה,6,30686,1237,2024-11-11T13:59:34.182,,2024-11-11T14:04:33.107
